Index,log_hotel_kern,log_parking_ke,log_food_kerne,log_office_ker,log_retail_ker,DNI_HK,HKG_wind_s,tsd_mask,log_area,No_of_Stor,Year_Built,retro_before,retro_after,log_mtr_dist,is_commercial,kWh_m2_ann
783,1.786073193,1.906988138,2.886834082,2.639421736,3.217631332,2.221,2.9142699,1.81416,2.008600172,14,1985,0,0,2.316261856,1,93.53
784,0,0,2.875169541,0,2.953372083,2.234,1.95768,1.81416,2.374748346,29,1997,0,0,2.604250227,1,49.21
785,0,0,2.964737045,3.734527818,3.736587701,2.2349999,1.80822,1.84084,3.289365952,27,1980,0,1,1.610719155,0,209.38
786,1.569176025,1.877825546,3.598781747,2.631903191,3.076177865,2.2019999,3.2042799,2.05427,2.176091259,18,1985,0,0,2.164612744,1,52.22
787,0,0,3.046452246,2.20272803,3.315004152,2.221,2.9142699,1.84084,2.768638101,11,1967,0,0,2.246933901,0,29.11
788,0,1.027554261,3.495886916,2.726194799,3.35620182,2.221,2.9142699,1.84084,2.113943352,12,1968,0,0,2.411578133,0,14.24
789,0,1.665064773,2.882685601,2.861348602,3.326966375,2.2290001,2.4760599,1.84084,2.475671188,22,1973,0,0,2.437317084,1,73.06
790,0,1.835583417,2.729185857,3.087894925,3.092594342,2.221,2.4864399,1.84084,2.747411808,24,1983,0,0,2.369359904,0,161.87
791,1.93740454,2.255754779,2.257779356,2.541244652,2.9718309,2.2349999,2.4356401,2.05427,2.627365857,25,1990,0,0,2.724650409,0,27.71
792,2.145479213,2.240212179,2.685991491,3.184932632,2.399865724,2.207,3.3629999,2.08095,2.959041392,18,1984,0,0,2.560502559,0,164.06
793,0,2.242039283,2.790375245,2.801783648,2.977699385,2.227,2.4864399,1.84084,3.422425676,33,1991,0,1,2.365823844,0,182.22
794,0,0,3.248551936,3.519142558,3.225492774,2.201,2.4870501,1.94756,3.624488363,26,1980,0,1,1.712910526,0,155.21
795,1.863365705,1.782089762,3.072962696,2.984600676,2.806146052,2.26,2.5650599,1.9742399,3.260309946,25,1972,0,0,2.606256938,0,31.75
796,0,1.84671311,2.777689912,2.752834836,2.819092315,2.224,1.67827,2.00091,2.139879086,23,1995,0,0,2.514478136,1,29.92
797,1.951055202,2.340785065,3.145019187,2.776454925,2.682791075,2.2349999,2.4356401,2.05427,2.100370545,22,1979,0,0,2.699849035,0,36.98
798,0,2.32060944,2.808375056,2.581568534,2.912340593,2.2349999,2.4356401,2.05427,3.073351702,24,1982,0,0,2.705025491,0,125.55
799,0,0,0,1.970349189,1.943968112,2.1919999,2.5116401,1.86752,3.4363217,70,1989,0,1,2.607037262,0,169.95
800,1.659798337,2.292167446,3.200793073,2.438986709,2.526934729,2.2019999,2.6143,2.05427,2.478566496,30,1967,0,0,2.442067827,0,120.48
801,2.431992218,0,3.621483708,3.091512222,3.27794597,2.221,2.69046,2.05427,2.301029996,27,1996,0,0,2.450335591,0,37.97
802,0.71221519,2.026802816,2.696769508,3.16886857,3.035069335,2.175,2.4864399,1.78748,2.521138084,17,1982,0,1,2.472915787,0,120.63
803,0,0,3.026929371,1.990878063,3.219233395,2.244,3.55198,2.02759,2.117271296,22,1990,0,0,2.560086836,1,36.7
804,1.056085014,2.521644021,3.34382006,1.862620896,2.817569323,2.2420001,3.3750501,2.00091,2.574031268,25,1984,0,1,2.030730785,0,139.03
805,0,2.119170095,3.203446309,2.847749062,3.62994653,2.2349999,3.49646,2.05427,3.201943063,27,1983,0,1,2.707964985,0,120.03
806,2.179804466,1.639308152,2.75532823,2.591605459,2.785734729,2.2349999,3.55198,2.02759,2.303196057,21,1975,0,0,2.55307725,0,32.94
807,1.87424633,0,3.683742093,2.552516126,3.311351152,2.221,3.2042799,2.05427,2.612783857,22,1976,0,0,2.062376749,1,107.67
808,1.664110545,1.922418181,2.775691273,2.473602295,2.616337892,2.217,2.69046,2.05427,2.209515015,17,1981,0,0,2.485888677,1,25.89
809,0,0,3.017588362,3.023194818,2.964232287,2.1960001,3.3629999,2.05427,2.436162647,28,1997,0,0,2.239613185,0,39.13
810,1.878951834,1.825716857,2.994679133,2.212932989,2.758627331,2.1889999,1.50358,2.05427,2.367355921,27,1994,0,0,2.720063981,1,50.12
811,2.290475359,1.177807657,3.366893425,3.563980351,3.998324739,2.1960001,1.50358,2.08095,2.664641976,23,1983,0,1,2.577703181,0,178.55
812,2.490805156,1.911933837,3.409336187,3.67224289,4.142871065,2.207,3.3629999,2.08095,2.768638101,22,1975,0,0,2.540209542,1,20.17
813,0,0,3.543381313,3.312369892,3.614790762,2.2,3.2042799,2.05427,3.850155922,25,1989,0,0,1.57197846,1,211.26
814,0,1.927849555,2.2490295,2.821409366,2.202491044,2.1960001,3.3750501,2.02759,3.528788192,75,1992,0,1,2.476657689,1,129.99
815,1.604899676,2.390295554,3.044351585,3.040107643,2.622164264,2.2349999,2.4356401,2.05427,2.753583059,21,1978,0,1,2.645910122,0,98.59
816,0,1.91760897,2.67437149,2.766410623,2.944522642,2.221,2.6143,2.05427,2.139879086,20,1980,0,0,2.356383031,0,27.61
817,2.213143049,1.944264008,2.867243503,2.854404423,2.88010101,2.2349999,3.55198,2.02759,2.315970345,26,1999,0,0,2.493674048,1,90.8
818,0,2.129928215,2.575836505,2.750699647,1.97455819,2.1919999,2.5116401,1.86752,3.34869419,70,1998,1,0,2.628299922,0,259.03
819,0,2.280521448,2.700030112,2.721899584,2.308346668,2.2420001,3.0628901,2.00091,2.580924976,26,1982,1,0,2.29321237,0,113.87
820,0,2.547554444,2.943831251,2.53901335,3.184753866,2.2349999,2.4356401,2.05427,2.783903579,52,2000,0,0,2.692695078,0,57.37
821,0,1.978818472,2.810798198,2.203465341,2.983433675,2.207,3.2353899,2.08095,2.873320602,12,1992,0,1,2.557879987,0,130.83
822,0,2.24341758,2.575057298,2.724876918,2.444510092,2.2379999,3.3750501,2.00091,2.536558443,22,1982,0,1,2.230833526,0,119.13
823,1.691941269,2.332937095,3.040594422,2.978589946,2.663639684,2.2349999,2.4356401,2.05427,2.462397998,30,1995,0,0,2.67681468,0,108.79
824,0,0,3.036045735,2.429094669,3.282900675,2.244,3.55198,2.02759,2.418301291,23,1994,0,0,2.480640959,1,31.29
825,0,0,0,0,0,2.2290001,2.69046,2.08095,2.540329475,27,1995,0,0,2.530846794,1,102.45
826,1.717842683,1.03628067,3.025064082,2.277274493,2.507018853,2.2019999,2.6143,2.05427,2.6599162,24,1991,0,0,2.408226966,0,95.91
827,1.967231031,1.766986567,3.430275054,2.576200776,2.971850358,2.2019999,2.6143,2.05427,2.178976947,22,1993,0,0,2.262477965,1,39.03
828,0,0.014144295,3.618866737,3.379524869,3.721251541,2.2,3.2042799,2.05427,2.252853031,22,1988,0,0,1.238036853,1,51.19
829,1.736103943,0,3.762830054,2.561410294,3.331103207,2.221,3.2042799,2.05427,2.187520721,25,1996,0,0,2.14381742,0,126.61
830,2.185564814,0,3.104254861,3.334156081,3.31574158,2.2349999,2.4356401,2.05427,2.488550717,24,1996,0,0,2.684316538,1,139.96
831,0,2.496877095,3.394574238,2.411501846,3.052363004,2.2349999,3.49646,2.05427,2.720985744,31,1993,0,0,2.702441227,0,143.41
832,0,0.363886382,3.619996491,3.356769431,3.750666487,2.2,3.2042799,2.05427,2.158362492,22,1993,0,0,1.657470738,0,74.44
833,0,0,2.832392031,3.334375351,2.689249363,2.237,3.49646,2.05427,2.592176757,24,1989,0,0,2.720195198,1,19.55
834,2.078960434,0,3.06150526,3.292466509,3.188931298,2.2349999,2.4356401,2.05427,2.456366033,24,1995,0,0,2.705066956,0,147.22
835,1.597144302,2.130069892,3.394850773,2.920236573,3.20612397,2.207,3.2353899,2.08095,2.451786436,6,1974,0,0,2.528312268,0,60.35
836,1.685000578,2.04406523,2.714581199,2.537058094,2.645193269,2.2420001,3.3750501,2.00091,2.416640507,14,1968,0,0,2.193395046,0,28.28
837,0,1.959077183,3.109898987,2.396274338,3.178905038,2.2349999,3.55198,2.02759,2.611723308,22,1977,0,0,2.57559587,1,133.49
838,0,1.976553095,3.655472673,3.01021512,4.318140566,2.2,3.3629999,2.05427,3.850155922,10,1985,0,1,2.042001706,0,328.23
839,0.839579859,1.518738942,3.463903446,2.829958891,4.342128438,2.2,3.3629999,2.05427,3.850155922,10,1985,0,0,2.157132551,0,119.02
840,0,1.906511726,2.557635901,2.709340365,2.637532756,2.224,1.67827,2.00091,3.062957834,25,1996,0,0,2.5718352,1,63.38
841,0,0,0,0,0,2.221,2.6143,2.05427,2.8162413,21,1975,0,0,2.480159416,1,21.69
842,0,0,2.65828812,2.417609529,2.906626984,2.224,1.67827,2.00091,2.460897843,24,1995,0,0,2.438612208,1,25.24
843,1.947416063,1.787634023,3.09164236,2.967344811,2.928620637,2.2379999,2.5650599,1.9742399,2.23299611,25,1996,0,0,2.578809458,0,35.28
844,1.604087733,1.507658911,2.94855136,3.018995736,2.920623108,2.2349999,2.5736899,2.05427,2.08278537,22,1991,0,0,2.63676847,0,20.46
845,0,1.949470526,3.138473236,2.712056789,3.278922712,2.2349999,3.49646,2.05427,2.916453949,30,1994,0,1,2.617704149,0,186.34
846,1.969324556,2.082982733,3.231818618,3.210818619,3.313839837,2.1960001,3.2353899,2.08095,2.681241237,20,1977,0,1,2.454670698,0,170.38
847,0,1.958886727,3.120139437,2.919721199,2.448505347,2.2379999,2.4870501,1.94756,2.948412966,48,1982,0,1,2.213591972,0,111.65
848,0,0,3.156200721,2.295366941,3.311279058,2.2290001,2.69046,2.08095,2.350248018,23,1980,0,0,2.510191619,1,51.38
849,1.861417884,2.142330031,2.994105016,2.691674584,2.700498634,2.2379999,3.3750501,2.00091,2.752816431,33,1982,0,0,2.159117694,0,28.14
850,0,0,3.014356696,2.855979258,3.43274489,2.1960001,3.3629999,2.05427,2.361727836,22,1994,0,1,2.235171566,0,129.26
851,1.970035688,1.722772079,3.025309966,1.9580074,3.273121704,2.2349999,2.6143,2.05427,2.152288344,24,1978,0,0,2.541771758,0,51.21
852,0,0,2.720526412,1.829827809,3.064776097,2.2190001,1.49024,1.9742399,2.416640507,22,2002,0,1,2.283924227,1,117.03
853,1.932293108,2.20101456,3.272697725,2.531440597,2.665611934,2.2420001,2.7541399,2.00091,2.269512944,22,1976,0,0,1.74606533,1,25.43
854,0.97727672,1.724714049,2.955929125,0,2.879711028,2.175,2.437,1.7608,2.401400541,22,1975,0,0,2.574734889,0,17.31
855,0.610026344,0,3.628079215,2.518661311,3.378793843,2.221,3.2042799,2.05427,2.432969291,23,1984,0,0,2.214923971,1,73.16
856,0,0,3.086687224,3.038596297,3.018184368,2.1960001,3.3629999,2.05427,2.079181246,4,1950,0,0,2.267165954,0,63.42
857,0,1.237247067,2.857521871,2.827621255,3.14250835,2.2379999,3.55198,2.02759,2.117271296,15,1975,0,0,2.35533201,0,21.18
858,1.812716878,2.175207316,2.771310345,2.818961189,2.441542776,2.2379999,3.6496201,2.00091,2.365487985,21,1978,0,0,2.488095939,0,17.55
859,0,0.00452149,3.641506838,2.872183669,3.689061908,2.1960001,3.3629999,2.05427,3.626237685,20,1987,0,0,2.074838903,0,154.69
860,0,0,3.273450376,2.900099373,2.962684157,2.221,2.437,1.81416,2.336459734,12,1977,0,0,2.476474306,0,31.96
861,0,2.187359927,2.728864897,2.274739596,2.634956657,2.207,3.3629999,2.08095,2.413299764,30,1994,0,0,2.566914043,0,21.9
862,0,1.963210119,2.617033922,1.955647841,0,2.237,2.5736899,2.05427,3.014100322,15,1975,1,0,2.694980072,0,96.94
863,0,0,3.476959071,3.097788147,3.347735833,2.207,3.3629999,2.08095,2.371067862,24,1998,1,0,2.39263601,0,132.27
864,0,0,3.280846888,3.148182968,3.062085384,2.244,2.7541399,2.00091,2.164352856,22,1976,0,1,2.068186864,1,20.43
865,2.394208184,1.074736008,2.271864817,2.69951166,3.404748217,2.2349999,2.4356401,2.05427,2.012837225,21,1981,0,0,2.651267981,1,20.72
866,0,2.312987184,2.87931842,2.89824675,2.972955015,2.227,2.4864399,1.84084,2.704150517,34,1997,0,0,2.391177135,0,191.92
867,0,0,3.241924834,2.871889197,3.177172749,2.244,2.7541399,2.00091,2.227886705,16,1977,0,0,1.914902589,1,30.28
868,0,0,3.014356696,2.855979258,3.43274489,2.1960001,3.3629999,2.05427,2.225309282,28,2001,0,0,2.258672167,0,61.26
869,0,0,3.562584274,3.210152585,3.409838471,2.207,3.3629999,2.08095,2.255272505,19,1984,0,0,2.433722071,0,39.06
870,0,1.967063349,2.609840817,3.034367712,2.932221532,2.175,2.4864399,1.78748,2.588831726,25,1981,0,0,2.476734266,0,106.76
871,0,2.249799842,2.677843198,2.626804184,3.14514354,2.2349999,2.4356401,2.05427,2.204119983,16,1978,0,0,2.633335981,1,22.85
872,2.179632199,2.262512791,3.288211197,2.480566,2.658051476,2.2049999,2.6143,2.05427,2.7084209,23,1974,0,0,2.514571557,0,18.04
873,0,2.044504484,3.831924144,2.906274689,4.020361283,2.1960001,3.2042799,2.05427,3.438384107,36,2012,0,1,1.912235155,0,141.63
874,0,0.524198743,3.231319201,2.864763153,3.373070254,2.244,2.7541399,2.00091,2.012837225,22,1983,0,0,1.870540665,0,28.92
875,0,0,3.104579294,2.563938854,2.679192512,2.207,3.3629999,2.08095,2.220108088,26,1958,0,0,2.436357089,0,57.1
876,0,0,3.042315553,2.798489043,3.221982506,2.1960001,3.2042799,2.05427,2.089905111,21,1991,0,0,1.960226931,1,33.07
877,0,2.314402375,2.580493898,2.554718053,1.954229955,2.2420001,3.0628901,2.00091,2.765668555,26,1991,0,1,2.433432809,0,135.92
878,0,1.91760897,2.67437149,2.766410623,2.944522642,2.221,2.6143,2.05427,2.214843848,22,1988,0,0,2.378125434,1,47.27
879,2.06588583,2.045553751,2.204982268,2.61689542,3.184995032,2.2349999,2.4356401,2.05427,2.086359831,21,1983,0,0,2.687161407,1,29.76
880,1.812716878,2.175207316,2.771310345,2.818961189,2.441542776,2.2379999,3.6496201,2.00091,1.949390007,22,1980,0,0,2.5006386,1,112.26
881,0,2.014864823,3.01394474,2.660254369,2.933405781,2.2349999,2.6143,2.05427,2.217483944,22,1981,0,0,2.613645484,1,58.34
882,1.899561162,0,3.192600901,2.720653723,3.345367843,2.221,3.2042799,2.05427,2.494154594,19,1984,0,0,1.971856226,1,30.64
883,1.90838315,1.608997513,3.164108885,2.258747396,2.668508908,2.2019999,2.6143,2.05427,2.298853076,20,1983,0,0,2.457121777,1,48.97
884,0,1.861536808,3.233541816,2.391621328,3.344065956,2.2379999,3.3750501,2.02759,2.11058971,23,1992,0,0,2.16765353,1,40.56
885,2.123214402,0,3.04256763,3.367029612,3.309821731,2.2349999,2.4356401,2.05427,2.271841607,23,1992,0,0,2.708230216,1,82.53
886,0,2.249799842,2.677843198,2.626804184,3.14514354,2.2349999,2.6143,2.05427,2.130333768,22,1992,0,0,2.622710415,1,14.71
887,0,2.518402073,3.248260258,2.592517625,3.06513139,2.2349999,2.4356401,2.05427,2.509202522,16,1962,0,0,2.670511398,0,20.04
888,0,2.448726412,3.053992192,2.332971421,3.053612342,2.2349999,2.4356401,2.05427,2.595496222,25,1992,0,1,2.734275735,0,157.03
889,0,2.274095489,2.755236679,2.62323894,3.066318463,2.2190001,1.29221,2.00091,2.426511261,25,1982,0,0,2.398549676,0,99.95
890,1.946204109,0,3.355332707,2.232012136,3.208304271,2.1960001,3.2042799,2.05427,3.074816441,22,1994,1,0,2.269513802,1,139.72
891,1.925204278,0,2.656362726,2.484143201,3.140269144,2.2349999,2.6143,2.05427,2.260071388,20,1986,0,0,2.550133658,1,26.17
892,0,0,0,0,0,2.1960001,2.69046,2.05427,3.192567453,25,1977,0,1,2.439314609,0,72.5
893,0,0.103156585,3.681202314,2.898354893,3.773634336,2.1960001,3.3629999,2.05427,1.959041392,12,1981,0,0,2.096569727,0,167.35
894,0,1.656985069,2.855904836,3.991378947,2.843490054,2.2379999,2.1537399,1.92088,3.159567193,42,1987,0,0,2.351892995,0,88.51
895,1.798897747,1.975258039,3.636760645,2.667909435,3.117847759,2.2019999,3.2042799,2.05427,2.836324116,24,1992,0,1,2.100793871,1,246.11
896,0,1.80818935,3.105700912,2.849733188,3.242006921,2.2349999,3.55198,2.02759,2.56937391,23,1983,0,0,2.378671654,1,142.89
897,0,2.335180986,3.022498498,2.339443495,3.078652547,2.2349999,2.4356401,2.05427,2.530199698,25,1991,0,0,2.724247536,1,95.81
898,1.952513969,2.191053975,2.901870069,2.666204322,2.749335079,2.2420001,3.3750501,2.00091,2.980003372,32,1989,1,0,2.205647669,0,112.98
899,0,2.357963417,2.075116117,2.736453064,2.158624816,2.2379999,3.0628901,2.00091,3.064457989,26,1985,0,1,2.586339293,0,168.31
900,0,0,3.562584274,3.210152585,3.409838471,2.207,3.3629999,2.08095,2.64246452,20,1984,1,0,2.46103641,0,140.59
901,0,0,0,0,0,2.2320001,3.6496201,2.00091,2.482873584,21,1998,0,0,2.452846733,0,110.34
902,0,2.434201497,3.384401809,2.773236272,2.990867404,2.2320001,3.6496201,1.9742399,1.973127854,22,1995,0,0,2.294071799,0,40.53
903,0,0.014144295,3.618866737,3.379524869,3.721251541,2.2,3.2042799,2.05427,2.187520721,5,1983,0,0,1.316737586,0,149.65
904,2.49741069,0,2.827134629,2.311709378,3.035717826,2.2290001,2.5736899,2.05427,1.77815125,24,1991,0,0,2.63089802,1,19.59
905,1.907251706,1.922866585,2.936611753,2.247560861,2.791471684,2.2349999,2.5736899,2.05427,2.462397998,36,1996,0,0,2.602486168,1,95.33
906,0,2.136495439,2.429605332,3.449594093,2.739584994,2.2349999,2.25912,2.05427,2.835690571,27,1982,0,0,2.552549988,0,94.48
907,1.969542657,2.143735951,3.039949211,2.959088171,3.261041488,2.221,2.437,1.81416,2.621176282,23,1992,0,1,2.346230503,0,119.98
908,1.764393605,2.218630033,2.983978803,2.431773745,3.085404738,2.2379999,2.7541399,2.00091,2.217483944,24,1987,0,0,1.567924318,1,29.45
909,2.072441079,0,2.899566072,3.060531666,3.272477484,2.2349999,2.4356401,2.05427,2.178976947,22,1984,0,0,2.64345192,1,82.29
910,0,0,3.119770421,2.797026414,2.684214097,2.221,2.437,1.81416,2.315970345,24,1995,0,0,2.48502078,0,36.48
911,0,0,2.482713552,0,3.173270799,2.221,2.6143,2.05427,2.59439255,23,1977,0,1,2.488870582,0,70.87
912,1.847629426,0.414497033,2.839550313,2.074322647,2.809291642,2.1889999,1.15745,2.05427,2.305351369,25,1992,0,0,2.690538445,0,17.23
913,0,0,2.965529055,2.960976124,2.782875907,2.1889999,1.50358,2.05427,2.31386722,21,1981,0,0,2.713640369,1,29.8
914,0,1.947694894,3.282325219,2.746362486,3.418970457,2.207,3.3629999,2.08095,2.053078443,11,1980,0,0,2.521062071,1,25.95
915,2.116145963,1.903949585,3.034022504,0,3.002481397,2.221,2.5736899,2.05427,1.959041392,12,1981,0,0,2.557217565,1,38.69
916,1.818990848,2.051357081,2.762371676,2.607937318,2.671320049,2.2420001,3.3750501,2.00091,2.342422681,23,1977,0,0,2.237663733,0,27.53
917,2.072441079,0,2.899566072,3.060531666,3.272477484,2.2349999,2.4356401,2.05427,2.184691431,14,1982,0,0,2.651734749,1,20.49
918,2.076975221,1.769953037,2.716362317,3.087476174,2.980943707,2.2349999,3.55198,2.02759,2.240549248,28,1997,0,0,2.404250397,1,43.38
919,2.361654186,1.850897318,3.274513465,2.27531828,3.013608132,2.1889999,1.50358,2.08095,2.225309282,21,1984,0,0,2.745345095,0,25.5
920,2.502189407,0,2.972425493,3.276241163,2.384856771,2.207,3.3629999,2.08095,2.404833717,23,1996,0,0,2.570459972,1,197.5
921,0,0,3.55934036,3.200814942,3.369590603,2.207,3.3629999,2.08095,2.501059262,7,1961,0,0,2.466302875,1,29.19
922,0,0,2.762565287,1.847956177,3.258040738,2.2379999,2.4870501,1.92088,3.485579477,2,1981,0,0,2.016963338,1,353.5
923,0,1.260300416,3.643203871,3.352597294,3.79497367,2.2,3.2042799,2.05427,2.457881897,23,1991,0,0,1.540625655,0,196.67
924,2.249186112,0,3.345750006,3.183332483,3.239642272,2.221,2.69046,2.05427,2.187520721,25,1997,0,0,2.496046326,0,62.58
925,0.996521321,2.213188278,2.902964557,3.28911829,3.162065295,2.221,2.4864399,1.81416,3.056904851,30,1986,0,0,2.41191729,0,115.08
926,0,0,3.455236321,3.17981885,3.331127544,2.207,3.3629999,2.08095,2.26245109,23,1991,0,0,2.490612098,0,31.99
927,2.031925264,2.332121213,3.299147593,2.518431037,2.642898593,2.2019999,2.6143,2.05427,2.176091259,24,1983,0,0,2.486552913,0,85.83
928,0,0,0,0,0,2.224,1.67827,2.00091,2.29666519,27,1995,0,0,2.467629625,1,20.48
929,0,2.290704456,3.286436267,2.453633233,2.99265247,2.2320001,3.6496201,2.00091,2.691081492,28,1977,0,0,2.316398935,0,108.67
930,1.599059551,2.188498193,2.946231125,2.527110221,2.092236275,2.1819999,3.3750501,2.02759,3.406369835,38,1987,0,1,2.498604749,0,82.22
931,0,0,3.538830017,3.28542228,3.641681277,2.2,3.2042799,2.05427,3.850155922,25,1998,0,0,1.668416938,0,41.73
932,0,2.37015952,3.331870464,2.544301245,3.029326944,2.2320001,3.6496201,1.9742399,2.184691431,20,1981,0,0,2.326546275,1,26.77
933,0,0,3.184330783,3.046436621,3.047270968,2.1960001,3.3629999,2.05427,1.929418926,28,1998,0,0,2.242117274,0,44.79
934,1.926431954,2.211769101,3.025674459,2.693572197,2.588567495,2.2349999,2.4356401,2.05427,2.401400541,23,1981,0,0,2.722487629,0,31.06
935,1.497094201,2.192954732,2.709786234,2.593533048,3.285595571,2.2379999,3.55198,2.00091,2.645422269,32,1994,0,1,2.221238777,0,42.28
936,0,2.046545901,2.788696425,0,3.063123083,2.224,1.5611,2.00091,3.495266744,24,1992,0,1,2.525388227,1,214.59
937,1.629927169,0,3.365038501,2.843994772,3.428316271,2.221,3.2042799,2.05427,2.728353782,40,1996,0,1,2.162169742,1,301.58
938,1.963567791,0,3.482779298,2.494988982,3.443960422,2.221,3.2042799,2.05427,2.726727209,26,2013,0,1,2.229244832,1,42.59
939,1.837744949,2.129190245,2.914409275,3.211195329,2.672348195,2.2420001,3.0628901,2.00091,2.100370545,21,1976,0,0,2.357230229,0,23.01
940,0,2.089590763,3.22162548,2.221257713,3.199881269,2.2349999,3.55198,2.02759,2.519827994,24,1984,0,1,2.539392789,1,101.92
941,0,0,2.900225634,3.572312691,2.87217609,2.244,3.55198,2.02759,2.793790385,30,1972,0,0,2.257528348,0,144.44
942,1.987784216,1.400981541,2.59491934,3.089322122,3.000971727,2.244,3.55198,2.02759,2.413299764,28,2002,0,0,2.393167938,0,135.28
943,1.540637273,1.975474547,2.357101657,1.413578014,2.065150053,2.2420001,3.0628901,2.00091,3.492900011,21,1972,0,1,2.529560034,0,360.49
944,1.687438877,1.937054258,3.07193722,2.98940264,2.868219326,2.26,2.5650599,1.94756,2.551449998,26,1993,0,1,2.587598918,0,105.5
945,2.545261349,0.837873035,3.372195582,3.194741821,2.723897151,2.2420001,3.6496201,2.00091,2.414973348,21,1985,0,1,2.321188923,0,125.1
946,2.224180707,1.886770381,2.840013846,2.727121406,2.866663579,2.2349999,3.55198,2.02759,2.416640507,21,1975,0,0,2.528740183,0,55.73
947,1.915129582,1.944470811,3.602706604,2.692734155,3.113130778,2.2019999,3.2042799,2.05427,2.214843848,22,2014,0,0,2.187414125,0,53.23
948,0,1.98355053,2.477537969,2.483879562,1.966561741,2.2420001,3.3750501,2.00091,2.31386722,23,1985,0,0,2.253824307,0,39.96
949,0.457415574,2.281796687,2.64703558,3.120899527,2.436296279,2.2349999,2.4356401,2.05427,2.764922985,26,1996,0,0,2.622314414,0,80.31
950,0,2.348131491,3.2805647,2.822037919,2.765334699,2.2320001,3.6496201,1.9742399,2.359835482,22,1981,0,0,2.265030214,1,36.93
951,1.951055202,2.340785065,3.145019187,2.776454925,2.682791075,2.2349999,2.4356401,2.05427,2.089905111,22,1984,0,0,2.690769673,1,56.28
952,2.103827671,2.359649574,3.329924427,2.566615417,2.623929142,2.2019999,2.6143,2.05427,2.781755375,38,1992,0,0,2.481440189,0,94.54
953,0,1.462896408,3.097871352,2.308997431,3.171243629,2.2379999,2.25912,2.02759,2.371067862,28,2004,0,0,2.295302791,1,189.8
954,1.497094201,2.192954732,2.709786234,2.593533048,3.285595571,2.2379999,3.55198,2.00091,2.595496222,21,1979,1,0,2.258670838,1,29.38
955,0,2.430352466,2.826684318,3.017191997,2.849124472,2.2379999,2.25912,2.02759,2.866877814,28,1983,0,0,2.37194325,1,74.04
956,0,2.101413671,2.943190694,2.27712307,2.785852104,2.221,2.437,1.81416,1.785329835,11,1995,0,0,2.518942387,1,51.69
957,0,1.945605443,2.632607103,0,2.739305694,2.2119999,2.437,1.78748,2.841984805,32,1995,0,0,2.619020144,0,75.51
958,0,0,3.189588553,2.364239467,3.28588571,2.2290001,2.69046,2.08095,2.28780173,23,1980,0,1,2.546742218,0,119.26
959,1.93740454,2.255754779,2.257779356,2.541244652,2.9718309,2.2349999,2.4356401,2.05427,2.627365857,25,1990,0,0,2.724650409,0,157.5
960,0,1.933490817,2.582656421,2.573375266,3.264066587,2.2349999,2.4356401,2.05427,2.409933123,25,1998,0,0,2.663936034,1,33.86
961,0,0,3.116292218,2.272380064,3.321639839,2.244,3.55198,2.02759,2.718501689,21,1984,0,0,2.524422922,1,53.89
962,0,2.462308138,3.259046476,1.859400101,2.697671251,2.2420001,3.3750501,2.00091,2.369215857,27,1997,0,0,2.102210818,0,28.31
963,2.461093164,1.572969151,3.39491373,3.220333022,2.793005582,2.2420001,3.6496201,2.00091,1.944482672,22,1981,0,0,2.266058368,1,25.79
964,0,1.685917211,3.625169364,3.238332195,3.898840326,2.2,3.2042799,2.05427,2.201397124,23,1999,0,0,1.692393329,1,67.97
965,2.024924657,1.877738091,3.338213386,2.149351535,3.205442566,2.221,2.6143,2.05427,2.283301229,22,1990,0,0,2.469458557,1,88.4
966,1.838568273,1.968705638,3.086872117,0,3.075853402,2.2119999,2.437,1.78748,2.45484486,21,1978,0,0,2.547303782,0,20.78
967,0,2.199239436,3.110202368,3.333481517,3.361727836,2.244,3.55198,2.00091,2.193124598,27,1999,0,0,2.164564502,0,21.75
968,1.932602093,1.71189324,3.292302592,2.269012974,2.909443163,2.2019999,2.6143,2.05427,2.477121255,23,1992,0,0,2.448390347,1,31.34
969,2.366682537,0,3.525170536,3.204502545,3.284579617,2.221,2.69046,2.05427,2.181843588,26,1994,0,0,2.474678909,1,34.5
970,1.838568273,1.968705638,3.086872117,0,3.075853402,2.221,2.437,1.78748,2.444044796,30,1992,0,0,2.550362385,0,114.02
971,0,2.064978082,2.457088264,3.428309786,2.764927448,2.2349999,2.25912,2.02759,1.963787827,23,1993,0,0,2.5366526,1,27.01
972,0,2.434201497,3.384401809,2.773236272,2.990867404,2.2320001,3.6496201,1.9742399,2.401400541,28,1974,0,0,2.273036332,1,207.29
973,0,0,0,0,0,2.2349999,2.6143,2.05427,2.283301229,22,1989,0,0,2.528475494,1,27.64
974,1.974262937,2.542555296,2.956088667,2.458828152,3.390931573,2.2379999,2.7541399,2.00091,2.620136055,27,1985,0,1,2.042478997,0,65.67
975,1.91750918,2.12370468,2.539152664,2.220458529,2.436246967,2.221,3.2353899,2.08095,2.178976947,22,1993,0,0,2.575761196,0,136.76
976,0,0,3.085322682,2.538275816,3.09372278,2.244,3.55198,2.00091,2.278753601,29,1995,0,0,2.393910983,0,65.4
977,1.200377124,0,1.780304339,2.919931202,2.661250299,2.2290001,2.5736899,2.05427,2.678518379,22,1980,0,0,2.707606501,1,15.76
